date,month,hour,scc_pm,scc_ws,scc_wd2,iors_pm,iors_wd2,iors_ws,sma_se_pm,sma_se_o3,sma_se_no2,sma_se_co,sma_se_so2,sma_sw_pm,sma_sw_o3,sma_sw_no2,sma_sw_co,sma_sw_so2,sma_ne_pm,sma_ne_o3,sma_ne_no2,sma_ne_co,sma_ne_so2,sma_nw_pm,sma_nw_o3,sma_nw_no2,sma_nw_co,sma_nw_so2,sma_c_pm,sma_c_o3,sma_c_no2,sma_c_co,sma_c_so2,sma_c_pm_12aft
2015-06-15 22:00,0.454545455,0.913043478,0.322083936,0.171636266,1,0.017699115,0.857142857,0.084489506,0.11627907,0.229191797,0.263819095,0.174603175,0.101449275,0.121990369,0.200532978,0.311381532,0.180327869,0.166666667,0.144708423,0.191161357,0.319088319,0.212389381,0.117199391,0.140311804,0.221532091,0.248484848,0.14,0.115384615,0.193853428,0.170781893,0.34551495,0.214285714,0.216494845,35.66666667
2015-06-15 23:00,0.454545455,0.956521739,0.304457308,0.154809181,0,0.01179941,1,0.044912842,0.137873754,0.173100121,0.316582915,0.206349206,0.130434783,0.135634029,0.126582278,0.381531854,0.180327869,0.180555556,0.142548596,0.167523124,0.329059829,0.203539823,0.117199391,0.142538976,0.17184265,0.303030303,0.18,0.115384615,0.203309693,0.146090535,0.362126246,0.196428571,0.195876289,37
2015-06-16 0:00,0.454545455,1,0.320260492,0.235579188,1,0.02359882,1,0.034907506,0.131229236,0.100723764,0.404522613,0.222222222,0.101449275,0.146869984,0.086608927,0.40730136,0.221311475,0.194444444,0.150107991,0.159301131,0.321937322,0.203539823,0.117199391,0.144766147,0.161490683,0.318181818,0.2,0.115384615,0.184397163,0.160493827,0.342192691,0.214285714,0.175257732,34
2015-06-16 1:00,0.454545455,0,0.23617945,0.283368109,0,0.005899705,1,0.029126645,0.15448505,0.084439083,0.396984925,0.238095238,0.144927536,0.183788122,0.062624917,0.404438082,0.262295082,0.208333333,0.172786177,0.141829394,0.320512821,0.203539823,0.117199391,0.158129176,0.14699793,0.327272727,0.16,0.115384615,0.184397163,0.135802469,0.325581395,0.196428571,0.237113402,38
2015-06-16 2:00,0.454545455,0.043478261,0.303950796,0.098943259,0,0.002949853,0.571428571,0.047580932,0.181063123,0.069963812,0.386934673,0.253968254,0.130434783,0.180577849,0.085609594,0.322834646,0.213114754,0.180555556,0.181425486,0.138746146,0.290598291,0.194690265,0.138508371,0.162583519,0.15320911,0.248484848,0.16,0.153846154,0.208037825,0.16872428,0.239202658,0.196428571,0.237113402,38.33333333
2015-06-16 3:00,0.454545455,0.086956522,0.28146165,0.140001346,1,0.032448378,0,0.136739594,0.169435216,0.060916767,0.374371859,0.26984127,0.130434783,0.149010166,0.131578947,0.214030064,0.196721311,0.180555556,0.188984881,0.121274409,0.267806268,0.212389381,0.127853881,0.160356347,0.144927536,0.184848485,0.14,0.134615385,0.226950355,0.104938272,0.292358804,0.214285714,0.257731959,45.66666667
2015-06-16 4:00,0.454545455,0.130434783,0.29422576,0.156155348,0,0.05899705,0,0.110281039,0.166112957,0.060916767,0.324120603,0.253968254,0.144927536,0.142054575,0.170552965,0.155332856,0.172131148,0.222222222,0.193304536,0.089414183,0.276353276,0.221238938,0.159817352,0.142538976,0.122153209,0.2,0.14,0.134615385,0.238770686,0.049382716,0.328903654,0.25,0.257731959,45.66666667
2015-06-16 5:00,0.454545455,0.173913043,0.340723589,0.14673218,1,0.063421829,0.142857143,0.122954465,0.146179402,0.059107358,0.288944724,0.253968254,0.15942029,0.151685393,0.139573618,0.153901217,0.180327869,0.243055556,0.19762419,0.077081192,0.266381766,0.238938053,0.159817352,0.158129176,0.149068323,0.157575758,0.14,0.115384615,0.215130024,0.072016461,0.262458472,0.232142857,0.257731959,39.66666667
2015-06-16 6:00,0.454545455,0.217391304,0.2629233,0.130578179,1,0.054572271,0.142857143,0.13273746,0.149501661,0.068154403,0.263819095,0.253968254,0.173913043,0.166934189,0.109593604,0.188260558,0.180327869,0.298611111,0.173866091,0.072970195,0.267806268,0.212389381,0.149162861,0.151447661,0.15942029,0.142424242,0.14,0.173076923,0.186761229,0.121399177,0.199335548,0.196428571,0.278350515,33.33333333
2015-06-16 7:00,0.454545455,0.260869565,0.219160637,0.195194185,0,0.089970501,0.142857143,0.167200285,0.15282392,0.077201448,0.263819095,0.253968254,0.173913043,0.158105939,0.080612925,0.246957767,0.155737705,0.291666667,0.167386609,0.081192189,0.276353276,0.212389381,0.170471842,0.151447661,0.122153209,0.212121212,0.2,0.134615385,0.186761229,0.08436214,0.262458472,0.214285714,0.237113402,33.33333333
2015-06-16 8:00,0.454545455,0.304347826,0.255426918,0.205290435,0,0.087020649,0.285714286,0.171869441,0.139534884,0.091676719,0.296482412,0.253968254,0.231884058,0.165329053,0.082611592,0.294201861,0.18852459,0.3125,0.141468683,0.090441932,0.292022792,0.221238938,0.202435312,0.158129176,0.107660455,0.248484848,0.18,0.173076923,0.19858156,0.059670782,0.322259136,0.25,0.257731959,32.33333333
2015-06-16 9:00,0.454545455,0.347826087,0.218755427,0.206636602,0,0.076696165,0.285714286,0.212557809,0.149501661,0.111580217,0.32160804,0.253968254,0.231884058,0.158105939,0.089606929,0.334287759,0.204918033,0.305555556,0.156587473,0.12024666,0.311965812,0.247787611,0.213089802,0.160356347,0.109730849,0.287878788,0.2,0.192307692,0.224586288,0.074074074,0.358803987,0.267857143,0.278350515,28.66666667
2015-06-16 10:00,0.454545455,0.391304348,0.285716353,0.125866595,0,0.025073746,0.142857143,0.241684454,0.179401993,0.153196622,0.336683417,0.301587302,0.202898551,0.182182986,0.119586942,0.378668576,0.237704918,0.256944444,0.1587473,0.168550874,0.314814815,0.230088496,0.202435312,0.16481069,0.118012422,0.345454545,0.18,0.173076923,0.245862884,0.082304527,0.451827243,0.321428571,0.278350515,22.66666667
2015-06-16 11:00,0.454545455,0.434782609,0.299290883,0.132597429,0,0.039823009,0.285714286,0.15497154,0.179401993,0.229191797,0.336683417,0.26984127,0.15942029,0.179775281,0.187541639,0.380100215,0.204918033,0.222222222,0.172786177,0.250770812,0.280626781,0.238938053,0.191780822,0.198218263,0.155279503,0.366666667,0.22,0.153846154,0.255319149,0.146090535,0.448504983,0.303571429,0.278350515,19.33333333
2015-06-16 12:00,0.454545455,0.47826087,0.273357453,0.196540351,0,0.073746313,0.285714286,0.11339381,0.182724252,0.265379976,0.365159129,0.253968254,0.154589372,0.199036918,0.26449034,0.354330709,0.221311475,0.229166667,0.188984881,0.31963001,0.272079772,0.230088496,0.150684932,0.187082405,0.269151139,0.278787879,0.12,0.134615385,0.234042553,0.181069959,0.485049834,0.285714286,0.257731959,18.66666667
2015-06-16 13:00,0.454545455,0.52173913,0.163849494,0.062596756,0,0.061946903,0.285714286,0.074484169,0.1910299,0.378769602,0.298157454,0.232804233,0.115942029,0.222311396,0.345436376,0.37007874,0.221311475,0.229166667,0.213822894,0.385405961,0.259259259,0.212389381,0.168949772,0.167037862,0.335403727,0.257575758,0.16,0.134615385,0.262411348,0.308641975,0.350498339,0.223214286,0.278350515,19.33333333
2015-06-16 14:00,0.454545455,0.565217391,0.117959479,0.06730834,0,0.078171091,0.285714286,0.068258627,0.179401993,0.455367913,0.32160804,0.222222222,0.115942029,0.246388443,0.455363091,0.368647101,0.245901639,0.25,0.226781857,0.472764645,0.223646724,0.203539823,0.159817352,0.222717149,0.397515528,0.260606061,0.2,0.192307692,0.264775414,0.419753086,0.312292359,0.232142857,0.237113402,22.5
2015-06-16 15:00,0.454545455,0.608695652,0.214804631,0.113751094,0.857142857,0.048672566,0.428571429,0.040021345,0.254152824,0.46079614,0.381909548,0.26984127,0.15942029,0.227929374,0.522318454,0.2956335,0.204918033,0.215277778,0.249460043,0.524152107,0.223646724,0.212389381,0.159817352,0.247216036,0.49068323,0.224242424,0.2,0.192307692,0.31678487,0.491769547,0.322259136,0.232142857,0.278350515,26
2015-06-16 16:00,0.454545455,0.652173913,0.280549928,0.1783671,0.857142857,0.042772861,0.285714286,0.025124511,0.254152824,0.542219542,0.334170854,0.253968254,0.173913043,0.200508293,0.539806795,0.263898831,0.196721311,0.201388889,0.253239741,0.567317575,0.205128205,0.194690265,0.141552511,0.207126949,0.540372671,0.184848485,0.2,0.134615385,0.31678487,0.574074074,0.285714286,0.214285714,0.237113402,24.33333333
2015-06-16 17:00,0.454545455,0.695652174,0.280144718,0.21807902,0.857142857,0.050147493,0.285714286,0.024457488,0.222591362,0.569360676,0.25879397,0.222222222,0.130434783,0.177100054,0.448867422,0.258888094,0.18852459,0.193287037,0.257019438,0.569886948,0.200617284,0.207964602,0.106544901,0.200445434,0.472049689,0.145454545,0.16,0.096153846,0.274231678,0.530864198,0.235880399,0.178571429,0.216494845,21.33333333
2015-06-16 18:00,0.454545455,0.739130435,0.280853835,0.224809854,1,0.02359882,0.428571429,0.035574529,0.169435216,0.440892642,0.268844221,0.206349206,0.115942029,0.16211878,0.297301799,0.312813171,0.172131148,0.185185185,0.228041757,0.464542652,0.180911681,0.168141593,0.132420091,0.180400891,0.351966874,0.190909091,0.18,0.096153846,0.229314421,0.407407407,0.259136213,0.178571429,0.216494845,18.33333333
2015-06-16 19:00,0.454545455,0.782608696,0.250665702,0.232213771,1,0.02359882,0.428571429,0.038909641,0.172757475,0.30880579,0.316582915,0.206349206,0.130434783,0.176565008,0.232511659,0.341445956,0.204918033,0.208333333,0.18574514,0.381294964,0.210826211,0.17699115,0.132420091,0.184855234,0.275362319,0.263636364,0.12,0.115384615,0.229314421,0.271604938,0.34551495,0.196428571,0.216494845,17
2015-06-16 20:00,0.454545455,0.826086957,0.206903039,0.239617689,1,0.02359882,0.714285714,0.052917111,0.129568106,0.321471653,0.206030151,0.174603175,0.115942029,0.166131621,0.206528981,0.374373658,0.213114754,0.201388889,0.138228942,0.321685509,0.14957265,0.150442478,0.095890411,0.180400891,0.281573499,0.209090909,0.14,0.096153846,0.222222222,0.28600823,0.242524917,0.178571429,0.175257732,18
2015-06-16 21:00,0.454545455,0.869565217,0.159392185,0.217405937,1,0.028023599,0.571428571,0.019121309,0.093023256,0.316043426,0.195979899,0.158730159,0.072463768,0.169341894,0.158560959,0.410164639,0.245901639,0.173611111,0.11213103,0.273381295,0.172364672,0.14159292,0.077625571,0.16481069,0.273291925,0.16969697,0.16,0.096153846,0.196217494,0.242798354,0.255813953,0.178571429,0.175257732,20.33333333
2015-06-16 22:00,0.454545455,0.913043478,0.231114327,0.196540351,1,0.038348083,0.714285714,0.001067236,0.086378738,0.267189385,0.218592965,0.158730159,0.086956522,0.203852327,0.090606262,0.473156764,0.270491803,0.215277778,0.084413247,0.249743063,0.173789174,0.150442478,0.077625571,0.15701559,0.204968944,0.266666667,0.16,0.096153846,0.153664303,0.228395062,0.255813953,0.196428571,0.195876289,24.33333333
2015-06-16 23:00,0.454545455,0.956521739,0.190086831,0.126539678,1,0.028023599,0.285714286,0.018676628,0.089700997,0.221954162,0.251256281,0.158730159,0.086956522,0.203852327,0.045636243,0.513242663,0.286885246,0.215277778,0.080633549,0.206577595,0.200854701,0.150442478,0.077625571,0.182628062,0.169772257,0.254545455,0.16,0.115384615,0.130023641,0.174897119,0.299003322,0.196428571,0.175257732,29
2015-06-17 0:00,0.454545455,1,0.164254703,0.114424177,0,0.016224189,0.428571429,0.025346852,0.089700997,0.229191797,0.198492462,0.158730159,0.086956522,0.201444623,0.026648901,0.517537581,0.303278689,0.1875,0.089632829,0.207605344,0.189458689,0.159292035,0.086757991,0.129175947,0.188405797,0.206060606,0.1,0.076923077,0.125295508,0.199588477,0.245847176,0.160714286,0.216494845,29
2015-06-17 1:00,0.454545455,0,0.068654124,0.14269368,0,0.042772861,0.285714286,0.03312878,0.122923588,0.178528347,0.218592965,0.158730159,0.072463768,0.226324238,0.048634244,0.411596278,0.295081967,0.256944444,0.107991361,0.196300103,0.156695157,0.168141593,0.086757991,0.109131403,0.207039337,0.212121212,0.08,0.096153846,0.130023641,0.193415638,0.23255814,0.196428571,0.216494845,35.66666667
2015-06-17 2:00,0.454545455,0.043478261,0.280448625,0.210675103,1,0.033923304,0.285714286,0.047580932,0.127906977,0.165862485,0.198492462,0.19047619,0.086956522,0.220545746,0.074616922,0.382963493,0.295081967,0.3125,0.111231102,0.18705036,0.123931624,0.150442478,0.086757991,0.124721604,0.196687371,0.184848485,0.08,0.096153846,0.15248227,0.164609053,0.209302326,0.214285714,0.175257732,28
2015-06-17 3:00,0.454545455,0.086956522,0.24934877,0.183078683,1,0.032448378,0.428571429,0.063144788,0.127906977,0.205669481,0.123115578,0.158730159,0.086956522,0.223916533,0.071618921,0.345740873,0.254098361,0.263888889,0.11663067,0.207605344,0.088319088,0.14159292,0.077625571,0.115812918,0.209109731,0.124242424,0.1,0.096153846,0.177304965,0.189300412,0.15282392,0.178571429,0.175257732,37.66666667
2015-06-17 4:00,0.454545455,0.130434783,0.137916064,0.177020933,0,0.030973451,0.285714286,0.100053362,0.102990033,0.211097708,0.095477387,0.158730159,0.086956522,0.201444623,0.070619587,0.292770222,0.229508197,0.243055556,0.120950324,0.18602261,0.082621083,0.150442478,0.095890411,0.109131403,0.202898551,0.084848485,0.12,0.057692308,0.165484634,0.181069959,0.11627907,0.178571429,0.154639175,36
2015-06-17 5:00,0.454545455,0.173913043,0.108740955,0.187790267,0,0.041297935,0.428571429,0.122065101,0.07641196,0.240048251,0.060301508,0.126984127,0.101449275,0.191011236,0.077614923,0.262705798,0.221311475,0.1875,0.115550756,0.156217883,0.0997151,0.150442478,0.068493151,0.118040089,0.207039337,0.075757576,0.12,0.057692308,0.144208038,0.193415638,0.102990033,0.142857143,0.175257732,25.33333333
2015-06-17 6:00,0.454545455,0.217391304,0.051415019,0.159520765,0,0.057522124,0.571428571,0.146744931,0.073089701,0.193003619,0.105527638,0.142857143,0.072463768,0.167736758,0.074616922,0.279885469,0.213114754,0.173611111,0.10475162,0.136690647,0.143874644,0.14159292,0.086757991,0.113585746,0.163561077,0.139393939,0.1,0.057692308,0.122931442,0.16255144,0.146179402,0.142857143,0.154639175,30
2015-06-17 7:00,0.454545455,0.260869565,0.070043415,0.131924345,0,0.053097345,0.571428571,0.198327997,0.073089701,0.162243667,0.165829146,0.142857143,0.101449275,0.13964687,0.068620919,0.322834646,0.221311475,0.180555556,0.083153348,0.130524152,0.176638177,0.159292035,0.095890411,0.095768374,0.157349896,0.196969697,0.14,0.057692308,0.113475177,0.144032922,0.202657807,0.142857143,0.154639175,54
2015-06-17 8:00,0.454545455,0.304347826,0.091924747,0.112404927,0,0.044247788,0.571428571,0.225898257,0.073089701,0.142340169,0.228643216,0.158730159,0.101449275,0.150080257,0.081612258,0.329992842,0.221311475,0.173611111,0.074514039,0.135662898,0.196581197,0.150442478,0.077625571,0.071269488,0.17184265,0.206060606,0.1,0.076923077,0.120567376,0.12345679,0.239202658,0.160714286,0.175257732,58.66666667
2015-06-17 9:00,0.454545455,0.347826087,0.149464544,0.14875143,0,0.038348083,0.428571429,0.235458911,0.104651163,0.167671894,0.22361809,0.158730159,0.101449275,0.115569823,0.149566955,0.291338583,0.155737705,0.166666667,0.093952484,0.181911614,0.16951567,0.150442478,0.086757991,0.102449889,0.194616977,0.206060606,0.1,0.096153846,0.137115839,0.144032922,0.255813953,0.178571429,0.175257732,47.66666667
2015-06-17 10:00,0.454545455,0.391304348,0.155036179,0.101635593,0.142857143,0.032448378,0.428571429,0.245019566,0.11461794,0.212907117,0.201005025,0.158730159,0.101449275,0.121990369,0.199533644,0.262705798,0.163934426,0.131944444,0.102591793,0.216855087,0.173789174,0.159292035,0.086757991,0.095768374,0.225672878,0.215151515,0.16,0.096153846,0.165484634,0.191358025,0.265780731,0.214285714,0.195876289,44.33333333
2015-06-17 11:00,0.454545455,0.434782609,0.136396527,0.162886182,0.285714286,0.050147493,0.428571429,0.234791889,0.124584718,0.281664656,0.185929648,0.174603175,0.115942029,0.134831461,0.250499667,0.256979241,0.147540984,0.138888889,0.133909287,0.27954779,0.155270655,0.17699115,0.105022831,0.103563474,0.249482402,0.272727273,0.16,0.105769231,0.19858156,0.244855967,0.252491694,0.214285714,0.216494845,40.66666667
2015-06-17 12:00,0.454545455,0.47826087,0.194037627,0.148078347,0.285714286,0.044247788,0.428571429,0.305940946,0.144518272,0.395657419,0.135678392,0.158730159,0.115942029,0.166131621,0.355596269,0.234073014,0.180327869,0.145833333,0.147948164,0.363823227,0.131054131,0.159292035,0.105022831,0.106904232,0.286749482,0.240909091,0.13,0.105769231,0.19858156,0.310699588,0.245847176,0.196428571,0.154639175,41.66666667
2015-06-17 13:00,0.454545455,0.52173913,0.151794501,0.094904759,0.428571429,0.039823009,0.428571429,0.325284596,0.137873754,0.471652593,0.09798995,0.158730159,0.130434783,0.17094703,0.424383744,0.216893343,0.18852459,0.159722222,0.156587473,0.443987667,0.101139601,0.159292035,0.095890411,0.143652561,0.351966874,0.190909091,0.04,0.105769231,0.245862884,0.409465021,0.19269103,0.178571429,0.195876289,23
